"ate","nrmse_cate"
0,0
2.63824338925814,0.532109592312507
4.45091772553813,0.0810480248873523
4.85900148062717,0.0671784721329725
5.11455652662059,0.398276257898396
3.58901382999745,0.551993058732711
3.66287106068466,0.365070777765903
4.46495166657933,0.776192689476439
1.32737060695691,0.661114183850061
3.87021302138964,0.355306805106499
4.32461255835684,0.562751574095642
