6.522801486324206621e+01
7.432370586170911508e+01
8.911476644947791215e+01
2.464301855285006582e+02
7.312701916221399756e+01
1.873362754536889554e+02
1.179677761316444276e+02
5.135890705455820893e+01
1.721082599088121015e+02
5.240283831558922145e+01
1.970772230261955542e+02
1.158414435299755496e+02
6.110939017464924206e+01
3.758410191863284240e+02
4.837754589772171698e+01
4.757031658927463980e+01
1.532651184499199530e+02
7.345973429819396472e+01
5.939279733079168011e+01
9.136941375444764901e+01
