4.922378961920379226e+01
1.406821603063447128e+02
2.167164816515983716e+02
2.201318377261577552e+02
1.069341986208760602e+02
8.805293496739493264e+01
4.559725122808329445e+01
1.573622275507414656e+02
2.095414116056761600e+02
1.583249244966085314e+02
1.294586787461320512e+02
2.080068949829665144e+02
6.764353480292018617e+01
2.444075129312378465e+02
7.878073573749159664e+01
1.170119310903014593e+02
2.946104233765778417e+02
1.221417693179190849e+02
2.083343234323316153e+02
1.968985085860132074e+02
