5.382354638531006685e+01
1.576740251358897353e+02
9.889352989265458405e+01
1.117284340292410150e+02
6.565130065583036867e+01
7.504627799342196681e+01
4.343061786067548979e+01
6.748933790950124489e+01
1.464696569016450098e+02
4.930120650789013581e+01
1.073535000286611023e+02
1.057171122563380834e+02
5.751524808724174420e+01
8.580403448777531139e+02
4.894581673924696474e+01
4.653912575645702532e+01
2.904669002558944157e+02
8.361203530334448430e+01
1.110187842711983137e+02
4.968587818914915033e+02
